method_id,method_variant,method_family,assay,sample,sample_type,sample_key,classification_status,classification_message,n_wells,run_dates,n_total_droplets,n_accepted_droplets,n_mut_expected,n_wt_expected,n_nn,n_wt_only,n_mut_only,n_double_positive,n_rain,n_unclassified,ref_positive,mut_positive,total,ref_negative,mut_negative,fractional_abundance,ci_low,ci_high,lambda_ref,lambda_mut,ratio,ratio_low,ratio_high,ratio_unbounded,p0_use,plate_p0_max,lob_count,lob_fa,detected_above_LoB,detected_above_LoD,is_germline_e200k
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,E200K,CJD18-6_fr_E200K,biological_sample,18_6_fr,ok,,1,2020-10-15,13065,13035,0,11082,1953,11082,0,0,30,0,11082,0,13035,1953,13035,0,0,0.014909422825786214,1.898271395490923,0,0,0,1.49116460661485e-4,FALSE,3.507591499929408e-4,2020-10-15,8,0.06137322593018796,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,E200K,CJD18-6_hc_E200K,biological_sample,18_6_hc,ok,,1,2020-10-15,9782,9781,5,9767,14,9762,0,5,1,0,9767,5,9781,14,9776,0.007806917938663702,0.0025297371461981254,0.018316769309141268,6.549139677675215,5.113258791163502e-4,7.807527465926004e-5,2.529801143517378e-5,1.83201249641681e-4,FALSE,3.507591499929408e-4,2020-10-15,7,0.07156732440445762,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,E200K,CJD18-6_sn_E200K,biological_sample,18_6_sn,ok,,1,2020-10-15,13712,13712,0,11422,2290,11422,0,0,0,0,11422,0,13712,2290,13712,0,0,0.015032728381493535,1.7897195442892755,0,0,0,1.5034988550484518e-4,FALSE,3.507591499929408e-4,2020-10-15,9,0.06563593932322054,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,E200K,CJD18-6_th_E200K,biological_sample,18_6_th,ok,,1,2020-10-15,9327,9299,0,8272,1027,8272,0,0,28,0,8272,0,9299,1027,9299,0,0,0.018007842316284727,2.2032649365496386,0,0,0,1.8011085724201393e-4,FALSE,3.507591499929408e-4,2020-10-15,6,0.06452306699645123,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,E200K,CJD19-29_fr_E200K,biological_sample,19_29_fr,ok,,1,2020-10-22,16714,16714,0,16354,360,16354,0,0,0,0,16354,0,16714,360,16714,0,0,0.005752405155222124,3.8378979391112265,0,0,0,5.75273607590872e-5,FALSE,1.6621885503897982e-4,2020-10-22,6,0.03589804953930836,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,E200K,CJD20-08_bg_E200K,biological_sample,20_08_bg,ok,,1,2020-10-22,15194,15194,0,14694,500,14694,0,0,0,0,14694,0,15194,500,15194,0,0,0.007113120065613524,3.4140477936409734,0,0,0,7.113626066376644e-5,FALSE,1.6621885503897982e-4,2020-10-22,5,0.0329077267342372,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,E200K,CJD20-08_cb_E200K,biological_sample,20_08_cb,ok,,1,2020-10-22,15372,15372,9,15118,254,15109,0,9,0,0,15118,9,15372,254,15363,0.014271811851137706,0.006523685301321237,0.027114143079713347,4.102968684666199,5.856515540745603e-4,1.4273848988009192e-4,6.524110913785962e-5,2.712149684117222e-4,FALSE,1.6621885503897982e-4,2020-10-22,5,0.032526671870934165,TRUE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,E200K,CJD20-08_fr_E200K,biological_sample,20_08_fr,ok,,1,2020-10-22,16348,16348,0,16346,2,16346,0,0,0,0,16346,0,16348,2,16348,0,0,0.0025305451219912413,9.008713664123936,0,0,0,2.5306091601979014e-5,FALSE,1.6621885503897982e-4,2020-10-22,6,0.03670173721556154,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,E200K,CJD20-08_sn_E200K,biological_sample,20_08_sn,ok,,1,2020-10-22,15255,15183,0,10609,4574,10609,0,0,72,0,10609,0,15183,4574,15183,0,0,0.020250343824391594,1.199788285299461,0,0,0,2.025444541922871e-4,FALSE,1.6621885503897982e-4,2020-10-22,5,0.032931568201277746,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,E200K,CJD20-08_th_E200K,biological_sample,20_08_th,ok,,1,2020-10-22,15209,15209,1,15209,0,15208,0,1,0,0,15209,1,15209,0,15208,6.575269978022718e-6,1.6646596056377305e-7,8.53937414613538e-4,1000,6.5752704103645e-5,6.5752704103645e-8,1.6646596084088222e-9,8.539447067668891e-6,FALSE,1.6621885503897982e-4,2020-10-22,5,0.03287527122098757,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,E200K,E200K,positive_control,e200k,ok,,4,2021-03-29;2021-04-06;2021-05-10;2021-05-20,62973,62973,18461,18625,32617,11895,11731,6730,0,0,18625,18461,62973,44348,44512,49.73543008130714,49.22287908453352,50.248026881467986,0.35063845118987386,0.3469472473589466,0.9894729062987777,0.9693909027744905,1.0099705344701435,FALSE,0.0013008891627392938,2021-05-20,97,0.1540342686548203,TRUE,TRUE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,E200K,E200K-mut,positive_control,NA,ok,,7,2020-10-22;2020-10-29;2020-11-05;2021-01-26;2021-02-17;2021-02-18;2021-10-25,100549,100136,8781,9228,82964,8391,7944,837,413,0,9228,8781,100136,90908,91355,48.698643010273095,47.966608278622,49.43112605436567,0.09668125591395645,0.09177624616209364,0.9492661767216996,0.9218428146192678,0.9775010238018783,FALSE,4.4272683380475186e-4,2020-11-05,56,0.055923943436925784,TRUE,TRUE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,E200K,E200K_mut,positive_control,NA,ok,,1,2020-11-24,15464,15464,2084,2166,11502,1878,1796,288,0,0,2166,2084,15464,13298,13380,48.96037420800569,47.44841932123285,50.47386021675584,0.15090109392576656,0.14475368720594736,0.9592620135487996,0.9028923337486559,1.019135762198699,FALSE,2.267868386403027e-4,2020-11-24,7,0.045266425245732024,TRUE,TRUE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,E200K,Mut_E200K,positive_control,mut,ok,,2,2020-10-12;2020-10-15,25676,25593,2853,2565,20175,2565,2853,0,83,0,2565,2853,25593,23028,22740,52.81172919397297,51.473798163916285,54.14642895081249,0.10560800978110421,0.1181933882722774,1.1191706814403486,1.060742366315609,1.180855224835797,FALSE,3.507591499929408e-4,2020-10-15,14,0.05470245770327824,TRUE,TRUE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,P102L,03-112-cau,biological_sample,03_112_cau,ok,,1,2021-05-10,11677,11677,0,11093,584,11093,0,0,0,0,11093,0,11677,584,11677,0,0,0.010548789014099029,2.995475391247488,0,0,0,1.0549901900991758e-4,FALSE,2.5296021291920656e-4,2021-05-10,6,0.05138306071765008,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,P102L,03-112-fc,biological_sample,03_112_fc,ok,,1,2021-05-10,15313,15313,0,14983,330,14983,0,0,0,0,14983,0,15313,330,15313,0,0,0.006279739708470344,3.8373647653546836,0,0,0,6.280134084544197e-5,FALSE,2.5296021291920656e-4,2021-05-10,7,0.04571279305165546,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,P102L,03-112-hip,biological_sample,03_112_hip,ok,,1,2021-05-10,12349,12349,0,12077,272,12077,0,0,0,0,12077,0,12349,272,12349,0,0,0.007832127886698022,3.8155283008218275,0,0,0,7.832741357018138e-5,FALSE,2.5296021291920656e-4,2021-05-10,6,0.04858693011579885,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,P102L,03-132-cau,biological_sample,03_132_cau,ok,,1,2021-05-10,12784,12783,0,12783,0,12783,0,0,1,0,12783,0,12783,0,12783,0,0,2.26482778407027e-4,1000,0,0,0,2.2648329135267784e-6,FALSE,2.5296021291920656e-4,2021-05-10,6,0.04693733865289838,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,P102L,03-132-ce,biological_sample,03_132_ce,ok,,1,2021-05-10,15333,15333,18,15333,0,15315,0,18,0,0,15333,18,15333,0,15315,1.1746267897639199e-4,6.961358810198191e-5,0.014114777950390275,1000,0.0011746281695136358,1.1746281695136359e-6,6.961363656253212e-7,1.4116770501200286e-4,FALSE,2.5296021291920656e-4,2021-05-10,7,0.04565316637318203,TRUE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,P102L,03-132-hip,biological_sample,03_132_hip,ok,,1,2021-05-10,15608,15608,0,15330,278,15330,0,0,0,0,15330,0,15608,278,15608,0,0,0.005869790726048139,4.027917768612311,0,0,0,5.8701352907050384e-5,FALSE,2.5296021291920656e-4,2021-05-10,7,0.04484879548949257,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,P102L,03-132-mdb,biological_sample,03_132_mdb,ok,,1,2021-05-10,16813,16813,0,16500,313,16500,0,0,0,0,16500,0,16813,313,16813,0,0,0.00550938203731276,3.983704485138774,0,0,0,5.5096855869407995e-5,FALSE,2.5296021291920656e-4,2021-05-10,8,0.04758222803782787,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,P102L,09-100-cau,biological_sample,09_100_cau,ok,,1,2021-05-10,17215,17171,0,17171,0,17171,0,0,44,0,17171,0,17171,0,17171,0,0,1.6564665509921856e-4,1000,0,0,0,1.6564692948781654e-6,FALSE,2.5296021291920656e-4,2021-05-10,8,0.046590181119329103,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,P102L,09-100-ce,biological_sample,09_100_ce,ok,,1,2021-05-10,15893,15893,0,13273,2620,13273,0,0,0,0,13273,0,15893,2620,15893,0,0,0.012876259012647226,1.802704442941677,0,0,0,1.2877917206622187e-4,FALSE,2.5296021291920656e-4,2021-05-10,8,0.050336626187629775,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,P102L,09-100-hip,biological_sample,09_100_hip,ok,,1,2021-05-10,15396,15388,30,15388,0,15358,0,30,8,0,15388,30,15388,0,15358,1.9514701734536113e-4,1.3166066721777397e-4,0.02342228845045262,1000,0.0019514739816968807,1.9514739816968805e-6,1.3166084056331513e-6,2.3427775771671383e-4,FALSE,2.5296021291920656e-4,2021-05-10,7,0.04548999220171562,TRUE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,P102L,09-100-mdb,biological_sample,09_100_mdb,ok,,1,2021-05-10,16886,16886,29,16886,0,16857,0,29,0,0,16886,29,16886,0,16857,1.7188724946096075e-4,1.1511223752134095e-4,0.020404647527470836,1000,0.0017188754491373386,1.7188754491373385e-6,1.1511237002976576e-6,2.0408811873598188e-4,FALSE,2.5296021291920656e-4,2021-05-10,8,0.047376524931896244,TRUE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,P102L,09-100-th,biological_sample,09_100_th,ok,,1,2021-05-10,9975,9962,0,9962,0,9962,0,0,13,0,9962,0,9962,0,9962,0,0,2.951476484414221e-4,1000,0,0,0,2.9514851956533697e-6,FALSE,2.5296021291920656e-4,2021-05-10,5,0.05019072475406545,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,P102L,13-21-cb,biological_sample,13_21_cb,ok,,1,2021-10-14,14823,14823,11,14823,0,14812,0,11,0,0,14823,11,14823,0,14812,7.423649292503029e-5,3.705735264285681e-5,0.008967975206088072,1000,7.423654803564002e-4,7.423654803564002e-7,3.705736637533575e-7,8.968779524012073e-5,FALSE,2.550943307275677e-4,2021-10-14,7,0.04722390879039331,TRUE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,P102L,13-21-th,biological_sample,13_21_th,ok,,1,2021-05-20,18322,18322,0,16487,1835,16487,0,0,0,0,16487,0,18322,1835,18322,0,0,0.00875050492688207,2.3010580420864835,0,0,0,8.751270707256472e-5,FALSE,2.5094683483750657e-4,2021-05-20,8,0.04366335552887239,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,P102L,14-2-bg,biological_sample,14_2_bg,ok,,1,2021-04-06,16337,16337,0,16336,1,16336,0,0,0,0,16336,0,16337,1,16337,0,0,0.002364843601487099,9.701187753026892,0,0,0,2.3648995276622603e-5,FALSE,2.6062738282439657e-4,2021-04-06,8,0.04896859888596437,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,P102L,14-2-cb,biological_sample,14_2_cb,ok,,1,2021-04-06,14213,14199,0,14199,0,14199,0,0,14,0,14199,0,14199,0,14199,0,0,2.026008166368656e-4,1000,0,0,0,2.0260122710860623e-6,FALSE,2.6062738282439657e-4,2021-04-06,7,0.04929924642580463,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,P102L,14-2-fr,biological_sample,14_2_fr,ok,,1,2021-04-06,15379,15355,0,15355,0,15355,0,0,24,0,15355,0,15355,0,15355,0,0,1.8647000853250345e-4,1000,0,0,0,1.8647035624379265e-6,FALSE,2.6062738282439657e-4,2021-04-06,8,0.052100293064148484,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,P102L,14-24-bg,biological_sample,14_24_bg,ok,,1,2021-02-02,22950,22950,0,22881,69,22881,0,0,0,0,22881,0,22950,69,22950,0,0,0.002770171654947006,5.806966710891443,0,0,0,2.7702483955828323e-5,FALSE,2.4061815060594238e-4,2021-02-02,10,0.04357298474945534,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,P102L,14-24-fr,biological_sample,14_24_fr,ok,,1,2021-02-02,18091,18087,0,18087,0,18087,0,0,4,0,18087,0,18087,0,18087,0,0,1.5677811159201793e-4,1000,0,0,0,1.5677835738616602e-6,FALSE,2.4061815060594238e-4,2021-02-02,8,0.04423066290706032,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,P102L,14-24-hc,biological_sample,14_24_hc,ok,,1,2021-02-02,17009,16991,0,16990,1,16990,0,0,18,0,16990,0,16991,1,16991,0,0,0.0022643634636207344,9.74043907108563,0,0,0,2.2644147382007313e-5,FALSE,2.4061815060594238e-4,2021-02-02,8,0.04708375022070508,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,P102L,14-24-sn,biological_sample,14_24_sn,ok,,1,2021-02-02,16803,16800,0,16798,2,16798,0,0,3,0,16798,0,16800,2,16800,0,0,0.002454877534121994,9.035986984831782,0,0,0,2.454937799838519e-5,FALSE,2.4061815060594238e-4,2021-02-02,8,0.047619047619047616,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,P102L,15-1-hc,biological_sample,15_1_hc,ok,,1,2021-04-06,12604,12604,0,12604,0,12604,0,0,0,0,12604,0,12604,0,12604,0,0,2.298973657975404e-4,1000,0,0,0,2.298978943267435e-6,FALSE,2.6062738282439657e-4,2021-04-06,6,0.04760393525864805,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,P102L,15-27-bg,biological_sample,15_27_bg,ok,,1,2021-04-06,12103,12089,0,12089,0,12089,0,0,14,0,12089,0,12089,0,12089,0,0,2.4030537372056872e-4,1000,0,0,0,2.403059511886828e-6,FALSE,2.6062738282439657e-4,2021-04-06,6,0.04963189676565473,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,P102L,15-27-cb,biological_sample,15_27_cb,ok,,1,2021-04-06,14126,14126,0,14126,0,14126,0,0,0,0,14126,0,14126,0,14126,0,0,2.0371114166652958e-4,1000,0,0,0,2.0371155664966733e-6,FALSE,2.6062738282439657e-4,2021-04-06,7,0.049554013875123884,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,P102L,15-27-fr,biological_sample,15_27_fr,ok,,1,2021-03-05,13217,13201,0,13201,0,13201,0,0,16,0,13201,0,13201,0,13201,0,0,2.188816031228104e-4,1000,0,0,0,2.188820822154209e-6,FALSE,7.804827037406481e-4,2021-03-05,16,0.1212029391712749,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,P102L,15-27-th,biological_sample,15_27_th,ok,,1,2021-04-06,13258,13258,10,13258,0,13248,0,10,0,0,13258,10,13258,0,13248,7.545456069564258e-5,3.618204340565178e-5,0.00924204610697943,1000,7.545461762959284e-4,7.545461762959284e-7,3.6182056497059174e-7,9.242900340090486e-5,FALSE,2.6062738282439657e-4,2021-04-06,7,0.05279831045406547,TRUE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,P102L,15-6-fr,biological_sample,15_6_fr,ok,,1,2021-03-29,16536,16536,21,16536,0,16515,0,21,0,0,16536,21,16536,0,16515,1.2707619218762468e-4,7.865982177818605e-5,0.015129186644110828,1000,0.0012707635367141608,1.2707635367141608e-6,7.865988365191034e-7,1.5131475913343767e-4,FALSE,2.312944647248072e-4,2021-03-29,7,0.04233188195452346,TRUE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,P102L,17-11-th,biological_sample,17_11_th,ok,,1,2021-03-29,14797,14797,16,14797,0,14781,0,16,0,0,14797,16,14797,0,14781,1.0818841199869319e-4,6.18369619097956e-5,0.013058999208593963,1000,0.0010818852904614473,1.0818852904614472e-6,6.183700014791782e-7,1.3060704805931207e-4,FALSE,2.312944647248072e-4,2021-03-29,7,0.04730688653105359,TRUE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,P102L,17-13-fr,biological_sample,17_13_fr,ok,,1,2021-03-29,14407,14407,7,14407,0,14400,0,7,0,0,14407,7,14407,0,14400,4.859927611919071e-5,1.9538756861302528e-5,0.005903456331039377,1000,4.859929973809858e-4,4.859929973809858e-7,1.953876067893347e-7,5.903804859581132e-5,FALSE,2.312944647248072e-4,2021-03-29,7,0.0485874921912959,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,P102L,17-13-th,biological_sample,17_13_th,ok,,1,2021-03-29,15092,15092,0,15092,0,15092,0,0,0,0,15092,0,15092,0,15092,0,0,1.899156153265158e-4,1000,0,0,0,1.8991597600661021e-6,FALSE,2.312944647248072e-4,2021-03-29,7,0.04638218923933209,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,P102L,17-13_bg,biological_sample,17_13_bg,ok,,1,2020-12-01,13725,13725,0,13725,0,13725,0,0,0,0,13725,0,13725,0,13725,0,0,2.1002820827951347e-4,1000,0,0,0,2.100286493989227e-6,FALSE,2.4336438143124361e-4,2020-12-01,7,0.051001821493624776,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,P102L,17-13_hc,biological_sample,17_13_hc,ok,,1,2020-12-01,15052,15039,0,15039,0,15039,0,0,13,0,15039,0,15039,0,15039,0,0,1.9062505724335268e-4,1000,0,0,0,1.9062542062316986e-6,FALSE,2.4336438143124361e-4,2020-12-01,7,0.04654564798191369,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,P102L,17-13_sn,biological_sample,17_13_sn,ok,,1,2020-12-01,11897,11894,0,11826,68,11826,0,0,3,0,11826,0,11894,68,11894,0,0,0.006011547187356221,5.164281645090428,0,0,0,6.011908596078335e-5,FALSE,2.4336438143124361e-4,2020-12-01,6,0.05044560282495376,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,P102L,17-13_th,biological_sample,17_13_th,ok,,1,2020-12-01,13930,13923,0,13854,69,13854,0,0,7,0,13854,0,13923,69,13923,0,0,0.004996902661410442,5.30719092331203,0,0,0,4.9971523642499255e-5,FALSE,2.4336438143124361e-4,2020-12-01,7,0.05027652086475616,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,P102L,17-15_cb,biological_sample,17_15_cb,ok,,1,2020-12-01,14154,14154,0,14151,3,14151,0,0,0,0,14151,0,14154,3,14154,0,0,0.003105936465548486,8.459140259967848,0,0,0,3.106032936958107e-5,FALSE,2.4336438143124361e-4,2020-12-01,7,0.04945598417408507,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,P102L,17-20-bg,biological_sample,17_20_bg,ok,,1,2021-02-02,15799,15785,0,15785,0,15785,0,0,14,0,15785,0,15785,0,15785,0,0,1.8109184998667233e-4,1000,0,0,0,1.810921779298475e-6,FALSE,2.4061815060594238e-4,2021-02-02,7,0.04434589800443459,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,P102L,17-20-cb,biological_sample,17_20_cb,ok,,1,2021-02-02,14189,14184,0,14184,0,14184,0,0,5,0,14184,0,14184,0,14184,0,0,2.0282800136125803e-4,1000,0,0,0,2.028284127540738e-6,FALSE,2.4061815060594238e-4,2021-02-02,7,0.049351381838691484,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,P102L,17-20-fr,biological_sample,17_20_fr,ok,,1,2021-02-02,15787,15787,13,15787,0,15774,0,13,0,0,15787,13,15787,0,15774,8.238008951421607e-5,4.3862554626554625e-5,0.009871961405828614,1000,8.238015737906347e-4,8.238015737906347e-7,4.386257386580005e-7,9.872936058265909e-5,FALSE,2.4061815060594238e-4,2021-02-02,7,0.044340279977196424,TRUE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,P102L,17-20-hc,biological_sample,17_20_hc,ok,,1,2021-04-06,11987,11957,0,11957,0,11957,0,0,30,0,11957,0,11957,0,11957,0,0,2.4312246645387294e-4,1000,0,0,0,2.4312305754064693e-6,FALSE,2.6062738282439657e-4,2021-04-06,6,0.050179810989378605,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,P102L,17-20-sn,biological_sample,17_20_sn,ok,,1,2021-02-02,14899,14899,14,14899,0,14885,0,14,0,0,14899,14,14899,0,14885,9.40101253671244e-5,5.139450573156314e-5,0.011341728863566049,1000,9.40102137462442e-4,9.40102137462442e-7,5.13945321455289e-7,1.1343015357612862e-4,FALSE,2.4061815060594238e-4,2021-02-02,7,0.04698301899456339,TRUE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,P102L,17-20-th,biological_sample,17_20_th,ok,,1,2021-02-02,15491,15491,9,15491,0,15482,0,9,0,0,15491,9,15491,0,15482,5.811510039675509e-5,2.65730747370643e-5,0.0069889709291379954,1000,5.811513417042366e-4,5.811513417042367e-7,2.6573081798349184e-7,6.989459420424992e-5,FALSE,2.4061815060594238e-4,2021-02-02,7,0.04518752824220515,TRUE,FALSE,FALSE
