run_id,assay,well,sample,sample_type,sample_key,run_date,source_peak_data_json,source_peak_metadata_json,method_id,method_variant,n_total_droplets,n_accepted_droplets,n_nn,n_wt_only,n_mut_only,n_double_positive,n_rain,n_unclassified,n_mut_expected,n_wt_expected,classification_status,classification_message,method_parameters_json
2021-05-20_SNV_E200K,E200K,C11,17-8-cb,biological_sample,17_8_cb,2021-05-20,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_E200K/PeakData/C11.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_E200K/PeakMetaData/C11.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,15369,15338,3,15327,0,8,31,0,8,15335,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-05-20_SNV_E200K,E200K,D02,19-082-ce,biological_sample,19_082_ce,2021-05-20,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_E200K/PeakData/D02.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_E200K/PeakMetaData/D02.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,17232,17222,10,17194,0,18,10,0,18,17212,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-05-20_SNV_E200K,E200K,D05,20-357-cau,biological_sample,20_357_cau,2021-05-20,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_E200K/PeakData/D05.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_E200K/PeakMetaData/D05.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,17828,17809,3195,14604,0,10,19,0,10,14614,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-05-20_SNV_E200K,E200K,D08,20-169-fc,biological_sample,20_169_fc,2021-05-20,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_E200K/PeakData/D08.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_E200K/PeakMetaData/D08.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,13562,13548,250,13276,1,21,14,0,22,13297,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-05-20_SNV_E200K,E200K,D11,17-8-fr,biological_sample,17_8_fr,2021-05-20,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_E200K/PeakData/D11.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_E200K/PeakMetaData/D11.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,16828,16800,133,16642,0,25,28,0,25,16667,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-05-20_SNV_E200K,E200K,E02,19-082-fc,biological_sample,19_082_fc,2021-05-20,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_E200K/PeakData/E02.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_E200K/PeakMetaData/E02.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,17438,17428,237,17176,0,15,10,0,15,17191,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-05-20_SNV_E200K,E200K,E05,20-357-ce,biological_sample,20_357_ce,2021-05-20,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_E200K/PeakData/E05.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_E200K/PeakMetaData/E05.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,17924,17923,919,16989,0,15,1,0,15,17004,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-05-20_SNV_E200K,E200K,E08,20-169-hip,biological_sample,20_169_hip,2021-05-20,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_E200K/PeakData/E08.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_E200K/PeakMetaData/E08.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,14123,14116,105,13996,0,15,7,0,15,14011,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-05-20_SNV_E200K,E200K,F02,19-082-hip,biological_sample,19_082_hip,2021-05-20,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_E200K/PeakData/F02.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_E200K/PeakMetaData/F02.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,16763,16749,1631,15108,0,10,14,0,10,15118,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-05-20_SNV_E200K,E200K,F05,20-357-fc,biological_sample,20_357_fc,2021-05-20,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_E200K/PeakData/F05.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_E200K/PeakMetaData/F05.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,18561,18535,224,18289,0,22,26,0,22,18311,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-05-20_SNV_E200K,E200K,F08,20-169-mdb,biological_sample,20_169_mdb,2021-05-20,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_E200K/PeakData/F08.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_E200K/PeakMetaData/F08.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,13496,13446,270,13158,0,18,50,0,18,13176,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-05-20_SNV_E200K,E200K,F11,17-34-th,biological_sample,17_34_th,2021-05-20,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_E200K/PeakData/F11.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_E200K/PeakMetaData/F11.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,16668,16631,100,16500,1,30,37,0,31,16530,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-05-20_SNV_E200K,E200K,G02,19-082-mdb,biological_sample,19_082_mdb,2021-05-20,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_E200K/PeakData/G02.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_E200K/PeakMetaData/G02.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,17839,17820,86,17713,1,20,19,0,21,17733,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-05-20_SNV_E200K,E200K,G05,20-357-hip,biological_sample,20_357_hip,2021-05-20,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_E200K/PeakData/G05.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_E200K/PeakMetaData/G05.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,18374,18362,381,17956,0,25,12,0,25,17981,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-05-20_SNV_E200K,E200K,G08,20-169-th,biological_sample,20_169_th,2021-05-20,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_E200K/PeakData/G08.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_E200K/PeakMetaData/G08.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,14409,14359,1054,13293,0,12,50,0,12,13305,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-05-20_SNV_E200K,E200K,G11,17-31-hc,biological_sample,17_31_hc,2021-05-20,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_E200K/PeakData/G11.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_E200K/PeakMetaData/G11.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,16258,16229,2791,13420,1,17,29,0,18,13437,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-05-20_SNV_E200K,E200K,H02,19-082-th,biological_sample,19_082_th,2021-05-20,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_E200K/PeakData/H02.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_E200K/PeakMetaData/H02.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,17671,17650,41,17580,0,29,21,0,29,17609,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-05-20_SNV_E200K,E200K,H05,20-357-mdb,biological_sample,20_357_mdb,2021-05-20,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_E200K/PeakData/H05.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_E200K/PeakMetaData/H05.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,19535,19519,20,19463,0,36,16,0,36,19499,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-05-20_SNV_E200K,E200K,H08,19-082-cau,biological_sample,19_082_cau,2021-05-20,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_E200K/PeakData/H08.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_E200K/PeakMetaData/H08.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,14276,14207,101,14094,0,12,69,0,12,14106,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-05-20_SNV_E200K,E200K,H11,17-32-cb,biological_sample,17_32_cb,2021-05-20,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_E200K/PeakData/H11.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_E200K/PeakMetaData/H11.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,16661,16615,3514,13086,0,15,46,0,15,13101,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-05-20_SNV_E200K,E200K,H12,17-11-cb,biological_sample,17_11_cb,2021-05-20,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_E200K/PeakData/H12.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_E200K/PeakMetaData/H12.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,17828,17650,4466,13169,0,15,178,0,15,13184,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-10-25_SNV_E200K,E200K,A01,NTC,NTC,ntc,2021-10-25,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-10-25/SNV_E200K/PeakData/A01.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-10-25/SNV_E200K/PeakMetaData/A01.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,11328,11297,11295,1,0,1,31,0,1,2,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-10-25_SNV_E200K,E200K,B01,WT,WT_control,wt,2021-10-25,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-10-25/SNV_E200K/PeakData/B01.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-10-25/SNV_E200K/PeakMetaData/B01.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,6306,6284,2005,4272,0,7,22,0,7,4279,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-10-25_SNV_E200K,E200K,C01,E200K-mut,positive_control,,2021-10-25,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-10-25/SNV_E200K/PeakData/C01.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-10-25/SNV_E200K/PeakMetaData/C01.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,7050,7005,3313,1602,1443,647,45,0,2090,2249,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-10-25_SNV_E200K,E200K,D01,17-34-cb,biological_sample,17_34_cb,2021-10-25,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-10-25/SNV_E200K/PeakData/D01.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-10-25/SNV_E200K/PeakMetaData/D01.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,13950,13905,4417,9485,0,3,45,0,3,9488,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2020-12-01_SNV_P102L,P102L,A01,17-34_bg,biological_sample,17_34_bg,2020-12-01,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-12-01/SNV_P102L/PeakData/A01.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-12-01/SNV_P102L/PeakMetaData/A01.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,14870,14088,756,13331,0,1,782,0,1,13332,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2020-12-01_SNV_P102L,P102L,A04,17-13_bg,biological_sample,17_13_bg,2020-12-01,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-12-01/SNV_P102L/PeakData/A04.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-12-01/SNV_P102L/PeakMetaData/A04.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,13725,13246,18,13226,0,2,479,0,2,13228,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2020-12-01_SNV_P102L,P102L,A05,18-5_bg,biological_sample,18_5_bg,2020-12-01,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-12-01/SNV_P102L/PeakData/A05.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-12-01/SNV_P102L/PeakMetaData/A05.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,12989,12905,5210,7692,0,3,84,0,3,7695,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2020-12-01_SNV_P102L,P102L,A06,18-1_bg,biological_sample,18_1_bg,2020-12-01,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-12-01/SNV_P102L/PeakData/A06.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-12-01/SNV_P102L/PeakMetaData/A06.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,15577,15427,316,15104,0,7,150,0,7,15111,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2020-12-01_SNV_P102L,P102L,A08,17-30_bg,biological_sample,17_30_bg,2020-12-01,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-12-01/SNV_P102L/PeakData/A08.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-12-01/SNV_P102L/PeakMetaData/A08.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,15805,15649,169,15479,0,1,156,0,1,15480,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2020-12-01_SNV_P102L,P102L,A09,17-20_bg,biological_sample,17_20_bg,2020-12-01,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-12-01/SNV_P102L/PeakData/A09.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-12-01/SNV_P102L/PeakMetaData/A09.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,18805,18735,72,18659,0,4,70,0,4,18663,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2020-12-01_SNV_P102L,P102L,A10,18-31_sn,biological_sample,18_31_sn,2020-12-01,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-12-01/SNV_P102L/PeakData/A10.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-12-01/SNV_P102L/PeakMetaData/A10.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,16991,16954,112,16833,0,9,37,0,9,16842,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2020-12-01_SNV_P102L,P102L,A11,17-8_bg,biological_sample,17_8_bg,2020-12-01,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-12-01/SNV_P102L/PeakData/A11.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-12-01/SNV_P102L/PeakMetaData/A11.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,17974,17911,13,17898,0,0,63,0,0,17898,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2020-12-01_SNV_P102L,P102L,A12,NTC,NTC,ntc,2020-12-01,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-12-01/SNV_P102L/PeakData/A12.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-12-01/SNV_P102L/PeakMetaData/A12.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,17860,17858,17856,2,0,0,2,0,0,2,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2020-12-01_SNV_P102L,P102L,B04,17-13_cb,biological_sample,17_13_cb,2020-12-01,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-12-01/SNV_P102L/PeakData/B04.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-12-01/SNV_P102L/PeakMetaData/B04.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,14841,14706,17,14687,0,2,135,0,2,14689,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2020-12-01_SNV_P102L,P102L,B05,18-5_cb,biological_sample,18_5_cb,2020-12-01,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-12-01/SNV_P102L/PeakData/B05.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-12-01/SNV_P102L/PeakMetaData/B05.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,15262,15194,115,15077,0,2,68,0,2,15079,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2020-12-01_SNV_P102L,P102L,B06,18-1_cb,biological_sample,18_1_cb,2020-12-01,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-12-01/SNV_P102L/PeakData/B06.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-12-01/SNV_P102L/PeakMetaData/B06.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,15497,15316,1686,13627,0,3,181,0,3,13630,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2020-12-01_SNV_P102L,P102L,B08,17-30_fr,biological_sample,17_30_fr,2020-12-01,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-12-01/SNV_P102L/PeakData/B08.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-12-01/SNV_P102L/PeakMetaData/B08.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,15228,14884,735,14149,0,0,344,0,0,14149,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2020-12-01_SNV_P102L,P102L,B09,17-20_cb,biological_sample,17_20_cb,2020-12-01,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-12-01/SNV_P102L/PeakData/B09.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-12-01/SNV_P102L/PeakMetaData/B09.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,17728,17698,58,17639,0,1,30,0,1,17640,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2020-12-01_SNV_P102L,P102L,B10,18-31_th,biological_sample,18_31_th,2020-12-01,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-12-01/SNV_P102L/PeakData/B10.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-12-01/SNV_P102L/PeakMetaData/B10.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,15685,15662,292,15362,0,8,23,0,8,15370,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2020-12-01_SNV_P102L,P102L,B11,17-8_cb,biological_sample,17_8_cb,2020-12-01,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-12-01/SNV_P102L/PeakData/B11.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-12-01/SNV_P102L/PeakMetaData/B11.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,16154,16124,3,16121,0,0,30,0,0,16121,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2020-12-01_SNV_P102L,P102L,B12,WT,WT_control,wt,2020-12-01,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-12-01/SNV_P102L/PeakData/B12.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-12-01/SNV_P102L/PeakMetaData/B12.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,15419,15228,3081,12147,0,0,191,0,0,12147,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2020-12-01_SNV_P102L,P102L,C01,17-34_fr,biological_sample,17_34_fr,2020-12-01,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-12-01/SNV_P102L/PeakData/C01.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-12-01/SNV_P102L/PeakMetaData/C01.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,13361,12914,332,12581,0,1,447,0,1,12582,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
