method_id,method_variant,assay,run_id,status,message,elapsed_seconds,method_parameters_json
twoddpcr_knn_k11_mah_rain,"control-geometry-cleaned kNN plus Mahalanobis rain, k=11",E200K,2021-10-25_SNV_E200K,ok,NA,0.0989999999999327,"{""k"":11,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606,""max_distances"":{""NN"":17.3618,""NP"":10.7847,""PN"":15.3778,""PP"":14.0331}}"
twoddpcr_knn_k11_mah_rain,"control-geometry-cleaned kNN plus Mahalanobis rain, k=11",P102L,2020-12-01_SNV_P102L,ok,NA,1.20900000000006,"{""k"":11,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606,""max_distances"":{""NN"":21.5632,""NP"":23.6878,""PN"":18.2528,""PP"":14.4042}}"
twoddpcr_knn_k11_mah_rain,"control-geometry-cleaned kNN plus Mahalanobis rain, k=11",P102L,2021-01-26_SNV_P102L,ok,NA,0.5950000000000273,"{""k"":11,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606,""max_distances"":{""NN"":21.5632,""NP"":23.6878,""PN"":18.2528,""PP"":14.4042}}"
twoddpcr_knn_k11_mah_rain,"control-geometry-cleaned kNN plus Mahalanobis rain, k=11",P102L,2021-01-28_SNV_P102L,ok,NA,0.5370000000000346,"{""k"":11,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606,""max_distances"":{""NN"":21.5632,""NP"":23.6878,""PN"":18.2528,""PP"":14.4042}}"
twoddpcr_knn_k11_mah_rain,"control-geometry-cleaned kNN plus Mahalanobis rain, k=11",P102L,2021-02-02_SNV_P102L,ok,NA,1.419999999999959,"{""k"":11,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606,""max_distances"":{""NN"":21.5632,""NP"":23.6878,""PN"":18.2528,""PP"":14.4042}}"
twoddpcr_knn_k11_mah_rain,"control-geometry-cleaned kNN plus Mahalanobis rain, k=11",P102L,2021-02-17_SNV_P102L,ok,NA,0.6860000000000355,"{""k"":11,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606,""max_distances"":{""NN"":21.5632,""NP"":23.6878,""PN"":18.2528,""PP"":14.4042}}"
twoddpcr_knn_k11_mah_rain,"control-geometry-cleaned kNN plus Mahalanobis rain, k=11",P102L,2021-02-18_SNV_P102L,ok,NA,0.035000000000081855,"{""k"":11,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606,""max_distances"":{""NN"":21.5632,""NP"":23.6878,""PN"":18.2528,""PP"":14.4042}}"
twoddpcr_knn_k11_mah_rain,"control-geometry-cleaned kNN plus Mahalanobis rain, k=11",P102L,2021-03-05_SNV_P102L,ok,NA,0.35000000000002274,"{""k"":11,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606,""max_distances"":{""NN"":21.5632,""NP"":23.6878,""PN"":18.2528,""PP"":14.4042}}"
twoddpcr_knn_k11_mah_rain,"control-geometry-cleaned kNN plus Mahalanobis rain, k=11",P102L,2021-03-29_SNV_P102L,ok,NA,0.6549999999999727,"{""k"":11,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606,""max_distances"":{""NN"":21.5632,""NP"":23.6878,""PN"":18.2528,""PP"":14.4042}}"
twoddpcr_knn_k11_mah_rain,"control-geometry-cleaned kNN plus Mahalanobis rain, k=11",P102L,2021-04-06_SNV_P102L,ok,NA,0.5860000000000127,"{""k"":11,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606,""max_distances"":{""NN"":21.5632,""NP"":23.6878,""PN"":18.2528,""PP"":14.4042}}"
twoddpcr_knn_k11_mah_rain,"control-geometry-cleaned kNN plus Mahalanobis rain, k=11",P102L,2021-05-10_SNV_P102L,ok,NA,0.5789999999999509,"{""k"":11,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606,""max_distances"":{""NN"":21.5632,""NP"":23.6878,""PN"":18.2528,""PP"":14.4042}}"
twoddpcr_knn_k11_mah_rain,"control-geometry-cleaned kNN plus Mahalanobis rain, k=11",P102L,2021-05-20_SNV_P102L,ok,NA,0.7840000000001055,"{""k"":11,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606,""max_distances"":{""NN"":21.5632,""NP"":23.6878,""PN"":18.2528,""PP"":14.4042}}"
twoddpcr_knn_k11_mah_rain,"control-geometry-cleaned kNN plus Mahalanobis rain, k=11",P102L,2021-10-14_SNV_P102L,ok,NA,0.16300000000001091,"{""k"":11,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606,""max_distances"":{""NN"":21.5632,""NP"":23.6878,""PN"":18.2528,""PP"":14.4042}}"
twoddpcr_knn_k21,"control-geometry-cleaned kNN, k=21",D178N,2020-10-12_SNV_D178N,ok,NA,0.3580000000000041,"{""k"":21,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606}"
twoddpcr_knn_k21,"control-geometry-cleaned kNN, k=21",D178N,2020-10-15_SNV_D178N,ok,NA,1.3009999999999877,"{""k"":21,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606}"
twoddpcr_knn_k21,"control-geometry-cleaned kNN, k=21",D178N,2020-10-22_SNV_D178N,ok,NA,1.25,"{""k"":21,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606}"
twoddpcr_knn_k21,"control-geometry-cleaned kNN, k=21",D178N,2020-10-29_SNV_D178N,ok,NA,1.5480000000000018,"{""k"":21,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606}"
twoddpcr_knn_k21,"control-geometry-cleaned kNN, k=21",D178N,2020-11-05_SNV_D178N,ok,NA,1.5060000000000002,"{""k"":21,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606}"
twoddpcr_knn_k21,"control-geometry-cleaned kNN, k=21",D178N,2020-11-24_SNV_D178N,ok,NA,0.7169999999999845,"{""k"":21,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606}"
twoddpcr_knn_k21,"control-geometry-cleaned kNN, k=21",D178N,2021-01-26_SNV_D178N,ok,NA,1.48599999999999,"{""k"":21,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606}"
twoddpcr_knn_k21,"control-geometry-cleaned kNN, k=21",D178N,2021-02-17_SNV_D178N,ok,NA,1.1030000000000086,"{""k"":21,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606}"
twoddpcr_knn_k21,"control-geometry-cleaned kNN, k=21",D178N,2021-03-29_SNV_D178N,ok,NA,1.5480000000000018,"{""k"":21,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606}"
twoddpcr_knn_k21,"control-geometry-cleaned kNN, k=21",D178N,2021-04-06_SNV_D178N,ok,NA,1.4089999999999918,"{""k"":21,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606}"
twoddpcr_knn_k21,"control-geometry-cleaned kNN, k=21",D178N,2021-05-10_SNV_D178N,ok,NA,0.9300000000000068,"{""k"":21,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606}"
twoddpcr_knn_k21,"control-geometry-cleaned kNN, k=21",D178N,2021-05-20_SNV_D178N,ok,NA,1.3500000000000227,"{""k"":21,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606}"
twoddpcr_knn_k21,"control-geometry-cleaned kNN, k=21",D178N,2021-10-14_SNV_D178N,ok,NA,0.28600000000000136,"{""k"":21,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606}"
twoddpcr_knn_k21,"control-geometry-cleaned kNN, k=21",E200K,2020-10-12_SNV_E200K,ok,NA,0.33899999999999864,"{""k"":21,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606}"
twoddpcr_knn_k21,"control-geometry-cleaned kNN, k=21",E200K,2020-10-15_SNV_E200K,ok,NA,1.2980000000000018,"{""k"":21,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606}"
twoddpcr_knn_k21,"control-geometry-cleaned kNN, k=21",E200K,2020-10-22_SNV_E200K,ok,NA,1.214999999999975,"{""k"":21,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606}"
twoddpcr_knn_k21,"control-geometry-cleaned kNN, k=21",E200K,2020-10-29_SNV_E200K,ok,NA,1.5849999999999227,"{""k"":21,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606}"
twoddpcr_knn_k21,"control-geometry-cleaned kNN, k=21",E200K,2020-11-05_SNV_E200K,ok,NA,1.5109999999999673,"{""k"":21,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606}"
twoddpcr_knn_k21,"control-geometry-cleaned kNN, k=21",E200K,2020-11-24_SNV_E200K,ok,NA,0.7520000000000664,"{""k"":21,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606}"
twoddpcr_knn_k21,"control-geometry-cleaned kNN, k=21",E200K,2021-01-26_SNV_E200K,ok,NA,1.2280000000000655,"{""k"":21,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606}"
twoddpcr_knn_k21,"control-geometry-cleaned kNN, k=21",E200K,2021-02-17_SNV_E200K,ok,NA,1.134999999999991,"{""k"":21,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606}"
twoddpcr_knn_k21,"control-geometry-cleaned kNN, k=21",E200K,2021-02-18_SNV_E200K,ok,NA,1.2299999999999045,"{""k"":21,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606}"
twoddpcr_knn_k21,"control-geometry-cleaned kNN, k=21",E200K,2021-03-29_SNV_E200K,ok,NA,2.2439999999999145,"{""k"":21,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606}"
twoddpcr_knn_k21,"control-geometry-cleaned kNN, k=21",E200K,2021-04-06_SNV_E200K,ok,NA,0.9850000000000136,"{""k"":21,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606}"
twoddpcr_knn_k21,"control-geometry-cleaned kNN, k=21",E200K,2021-05-10_SNV_E200K,ok,NA,1.997000000000071,"{""k"":21,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606}"
twoddpcr_knn_k21,"control-geometry-cleaned kNN, k=21",E200K,2021-05-20_SNV_E200K,ok,NA,2.325999999999908,"{""k"":21,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606}"
twoddpcr_knn_k21,"control-geometry-cleaned kNN, k=21",E200K,2021-10-25_SNV_E200K,ok,NA,0.14800000000002456,"{""k"":21,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606}"
twoddpcr_knn_k21,"control-geometry-cleaned kNN, k=21",P102L,2020-12-01_SNV_P102L,ok,NA,2.9020000000000437,"{""k"":21,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606}"
twoddpcr_knn_k21,"control-geometry-cleaned kNN, k=21",P102L,2021-01-26_SNV_P102L,ok,NA,1.3880000000000337,"{""k"":21,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606}"
twoddpcr_knn_k21,"control-geometry-cleaned kNN, k=21",P102L,2021-01-28_SNV_P102L,ok,NA,0.7200000000000273,"{""k"":21,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606}"
twoddpcr_knn_k21,"control-geometry-cleaned kNN, k=21",P102L,2021-02-02_SNV_P102L,ok,NA,3.3629999999999427,"{""k"":21,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606}"
twoddpcr_knn_k21,"control-geometry-cleaned kNN, k=21",P102L,2021-02-17_SNV_P102L,ok,NA,1.0209999999999582,"{""k"":21,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606}"
twoddpcr_knn_k21,"control-geometry-cleaned kNN, k=21",P102L,2021-02-18_SNV_P102L,ok,NA,1.044999999999959,"{""k"":21,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606}"
twoddpcr_knn_k21,"control-geometry-cleaned kNN, k=21",P102L,2021-03-05_SNV_P102L,ok,NA,0.3949999999999818,"{""k"":21,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606}"
twoddpcr_knn_k21,"control-geometry-cleaned kNN, k=21",P102L,2021-03-29_SNV_P102L,ok,NA,1.5499999999999545,"{""k"":21,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606}"
twoddpcr_knn_k21,"control-geometry-cleaned kNN, k=21",P102L,2021-04-06_SNV_P102L,ok,NA,1.2729999999999109,"{""k"":21,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606}"
twoddpcr_knn_k21,"control-geometry-cleaned kNN, k=21",P102L,2021-05-10_SNV_P102L,ok,NA,1.5299999999999727,"{""k"":21,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606}"
twoddpcr_knn_k21,"control-geometry-cleaned kNN, k=21",P102L,2021-05-20_SNV_P102L,ok,NA,1.9300000000000637,"{""k"":21,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606}"
twoddpcr_knn_k21,"control-geometry-cleaned kNN, k=21",P102L,2021-10-14_SNV_P102L,ok,NA,0.23099999999999454,"{""k"":21,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606}"
twoddpcr_knn_k21_mah_rain,"control-geometry-cleaned kNN plus Mahalanobis rain, k=21",D178N,2020-10-12_SNV_D178N,ok,NA,0.2879999999999967,"{""k"":21,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606,""max_distances"":{""NN"":33.4199,""NP"":52.7392,""PN"":13.3672,""PP"":13.1186}}"
twoddpcr_knn_k21_mah_rain,"control-geometry-cleaned kNN plus Mahalanobis rain, k=21",D178N,2020-10-15_SNV_D178N,ok,NA,0.6189999999999998,"{""k"":21,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606,""max_distances"":{""NN"":33.4199,""NP"":52.7392,""PN"":13.3672,""PP"":13.1186}}"
twoddpcr_knn_k21_mah_rain,"control-geometry-cleaned kNN plus Mahalanobis rain, k=21",D178N,2020-10-22_SNV_D178N,ok,NA,0.5580000000000211,"{""k"":21,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606,""max_distances"":{""NN"":33.4199,""NP"":52.7392,""PN"":13.3672,""PP"":13.1186}}"
twoddpcr_knn_k21_mah_rain,"control-geometry-cleaned kNN plus Mahalanobis rain, k=21",D178N,2020-10-29_SNV_D178N,ok,NA,0.7839999999999918,"{""k"":21,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606,""max_distances"":{""NN"":33.4199,""NP"":52.7392,""PN"":13.3672,""PP"":13.1186}}"
twoddpcr_knn_k21_mah_rain,"control-geometry-cleaned kNN plus Mahalanobis rain, k=21",D178N,2020-11-05_SNV_D178N,ok,NA,0.6680000000000064,"{""k"":21,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606,""max_distances"":{""NN"":33.4199,""NP"":52.7392,""PN"":13.3672,""PP"":13.1186}}"
twoddpcr_knn_k21_mah_rain,"control-geometry-cleaned kNN plus Mahalanobis rain, k=21",D178N,2020-11-24_SNV_D178N,ok,NA,0.47100000000000364,"{""k"":21,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606,""max_distances"":{""NN"":33.4199,""NP"":52.7392,""PN"":13.3672,""PP"":13.1186}}"
twoddpcr_knn_k21_mah_rain,"control-geometry-cleaned kNN plus Mahalanobis rain, k=21",D178N,2021-01-26_SNV_D178N,ok,NA,0.6220000000000141,"{""k"":21,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606,""max_distances"":{""NN"":33.4199,""NP"":52.7392,""PN"":13.3672,""PP"":13.1186}}"
twoddpcr_knn_k21_mah_rain,"control-geometry-cleaned kNN plus Mahalanobis rain, k=21",D178N,2021-02-17_SNV_D178N,ok,NA,0.8019999999999641,"{""k"":21,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606,""max_distances"":{""NN"":33.4199,""NP"":52.7392,""PN"":13.3672,""PP"":13.1186}}"
twoddpcr_knn_k21_mah_rain,"control-geometry-cleaned kNN plus Mahalanobis rain, k=21",D178N,2021-03-29_SNV_D178N,ok,NA,0.6329999999999814,"{""k"":21,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606,""max_distances"":{""NN"":33.4199,""NP"":52.7392,""PN"":13.3672,""PP"":13.1186}}"
twoddpcr_knn_k21_mah_rain,"control-geometry-cleaned kNN plus Mahalanobis rain, k=21",D178N,2021-04-06_SNV_D178N,ok,NA,0.54200000000003,"{""k"":21,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606,""max_distances"":{""NN"":33.4199,""NP"":52.7392,""PN"":13.3672,""PP"":13.1186}}"
twoddpcr_knn_k21_mah_rain,"control-geometry-cleaned kNN plus Mahalanobis rain, k=21",D178N,2021-05-10_SNV_D178N,ok,NA,0.6580000000000155,"{""k"":21,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606,""max_distances"":{""NN"":33.4199,""NP"":52.7392,""PN"":13.3672,""PP"":13.1186}}"
twoddpcr_knn_k21_mah_rain,"control-geometry-cleaned kNN plus Mahalanobis rain, k=21",D178N,2021-05-20_SNV_D178N,ok,NA,0.8100000000000023,"{""k"":21,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606,""max_distances"":{""NN"":33.4199,""NP"":52.7392,""PN"":13.3672,""PP"":13.1186}}"
twoddpcr_knn_k21_mah_rain,"control-geometry-cleaned kNN plus Mahalanobis rain, k=21",D178N,2021-10-14_SNV_D178N,ok,NA,0.19800000000003593,"{""k"":21,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606,""max_distances"":{""NN"":33.4199,""NP"":52.7392,""PN"":13.3672,""PP"":13.1186}}"
twoddpcr_knn_k21_mah_rain,"control-geometry-cleaned kNN plus Mahalanobis rain, k=21",E200K,2020-10-12_SNV_E200K,ok,NA,0.25799999999998136,"{""k"":21,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606,""max_distances"":{""NN"":17.3618,""NP"":10.7847,""PN"":15.3778,""PP"":14.0331}}"
twoddpcr_knn_k21_mah_rain,"control-geometry-cleaned kNN plus Mahalanobis rain, k=21",E200K,2020-10-15_SNV_E200K,ok,NA,0.5649999999999977,"{""k"":21,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606,""max_distances"":{""NN"":17.3618,""NP"":10.7847,""PN"":15.3778,""PP"":14.0331}}"
twoddpcr_knn_k21_mah_rain,"control-geometry-cleaned kNN plus Mahalanobis rain, k=21",E200K,2020-10-22_SNV_E200K,ok,NA,0.5660000000000309,"{""k"":21,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606,""max_distances"":{""NN"":17.3618,""NP"":10.7847,""PN"":15.3778,""PP"":14.0331}}"
twoddpcr_knn_k21_mah_rain,"control-geometry-cleaned kNN plus Mahalanobis rain, k=21",E200K,2020-10-29_SNV_E200K,ok,NA,0.6370000000000573,"{""k"":21,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606,""max_distances"":{""NN"":17.3618,""NP"":10.7847,""PN"":15.3778,""PP"":14.0331}}"
twoddpcr_knn_k21_mah_rain,"control-geometry-cleaned kNN plus Mahalanobis rain, k=21",E200K,2020-11-05_SNV_E200K,ok,NA,0.5949999999999136,"{""k"":21,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606,""max_distances"":{""NN"":17.3618,""NP"":10.7847,""PN"":15.3778,""PP"":14.0331}}"
twoddpcr_knn_k21_mah_rain,"control-geometry-cleaned kNN plus Mahalanobis rain, k=21",E200K,2020-11-24_SNV_E200K,ok,NA,0.5339999999999918,"{""k"":21,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606,""max_distances"":{""NN"":17.3618,""NP"":10.7847,""PN"":15.3778,""PP"":14.0331}}"
twoddpcr_knn_k21_mah_rain,"control-geometry-cleaned kNN plus Mahalanobis rain, k=21",E200K,2021-01-26_SNV_E200K,ok,NA,0.72300000000007,"{""k"":21,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606,""max_distances"":{""NN"":17.3618,""NP"":10.7847,""PN"":15.3778,""PP"":14.0331}}"
twoddpcr_knn_k21_mah_rain,"control-geometry-cleaned kNN plus Mahalanobis rain, k=21",E200K,2021-02-17_SNV_E200K,ok,NA,0.5040000000000191,"{""k"":21,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606,""max_distances"":{""NN"":17.3618,""NP"":10.7847,""PN"":15.3778,""PP"":14.0331}}"
twoddpcr_knn_k21_mah_rain,"control-geometry-cleaned kNN plus Mahalanobis rain, k=21",E200K,2021-02-18_SNV_E200K,ok,NA,0.5900000000000318,"{""k"":21,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606,""max_distances"":{""NN"":17.3618,""NP"":10.7847,""PN"":15.3778,""PP"":14.0331}}"
twoddpcr_knn_k21_mah_rain,"control-geometry-cleaned kNN plus Mahalanobis rain, k=21",E200K,2021-03-29_SNV_E200K,ok,NA,0.9729999999999563,"{""k"":21,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606,""max_distances"":{""NN"":17.3618,""NP"":10.7847,""PN"":15.3778,""PP"":14.0331}}"
twoddpcr_knn_k21_mah_rain,"control-geometry-cleaned kNN plus Mahalanobis rain, k=21",E200K,2021-04-06_SNV_E200K,ok,NA,0.6910000000000309,"{""k"":21,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606,""max_distances"":{""NN"":17.3618,""NP"":10.7847,""PN"":15.3778,""PP"":14.0331}}"
twoddpcr_knn_k21_mah_rain,"control-geometry-cleaned kNN plus Mahalanobis rain, k=21",E200K,2021-05-10_SNV_E200K,ok,NA,0.9600000000000364,"{""k"":21,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606,""max_distances"":{""NN"":17.3618,""NP"":10.7847,""PN"":15.3778,""PP"":14.0331}}"
twoddpcr_knn_k21_mah_rain,"control-geometry-cleaned kNN plus Mahalanobis rain, k=21",E200K,2021-05-20_SNV_E200K,ok,NA,0.9039999999999964,"{""k"":21,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606,""max_distances"":{""NN"":17.3618,""NP"":10.7847,""PN"":15.3778,""PP"":14.0331}}"
twoddpcr_knn_k21_mah_rain,"control-geometry-cleaned kNN plus Mahalanobis rain, k=21",E200K,2021-10-25_SNV_E200K,ok,NA,0.1069999999999709,"{""k"":21,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606,""max_distances"":{""NN"":17.3618,""NP"":10.7847,""PN"":15.3778,""PP"":14.0331}}"
twoddpcr_knn_k21_mah_rain,"control-geometry-cleaned kNN plus Mahalanobis rain, k=21",P102L,2020-12-01_SNV_P102L,ok,NA,1.2409999999999854,"{""k"":21,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606,""max_distances"":{""NN"":21.5632,""NP"":23.6878,""PN"":18.2528,""PP"":14.4042}}"
twoddpcr_knn_k21_mah_rain,"control-geometry-cleaned kNN plus Mahalanobis rain, k=21",P102L,2021-01-26_SNV_P102L,ok,NA,0.5850000000000364,"{""k"":21,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606,""max_distances"":{""NN"":21.5632,""NP"":23.6878,""PN"":18.2528,""PP"":14.4042}}"
twoddpcr_knn_k21_mah_rain,"control-geometry-cleaned kNN plus Mahalanobis rain, k=21",P102L,2021-01-28_SNV_P102L,ok,NA,0.5430000000000064,"{""k"":21,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606,""max_distances"":{""NN"":21.5632,""NP"":23.6878,""PN"":18.2528,""PP"":14.4042}}"
twoddpcr_knn_k21_mah_rain,"control-geometry-cleaned kNN plus Mahalanobis rain, k=21",P102L,2021-02-02_SNV_P102L,ok,NA,1.4420000000000073,"{""k"":21,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606,""max_distances"":{""NN"":21.5632,""NP"":23.6878,""PN"":18.2528,""PP"":14.4042}}"
twoddpcr_knn_k21_mah_rain,"control-geometry-cleaned kNN plus Mahalanobis rain, k=21",P102L,2021-02-17_SNV_P102L,ok,NA,0.69399999999996,"{""k"":21,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606,""max_distances"":{""NN"":21.5632,""NP"":23.6878,""PN"":18.2528,""PP"":14.4042}}"
twoddpcr_knn_k21_mah_rain,"control-geometry-cleaned kNN plus Mahalanobis rain, k=21",P102L,2021-02-18_SNV_P102L,ok,NA,0.7290000000000418,"{""k"":21,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606,""max_distances"":{""NN"":21.5632,""NP"":23.6878,""PN"":18.2528,""PP"":14.4042}}"
twoddpcr_knn_k21_mah_rain,"control-geometry-cleaned kNN plus Mahalanobis rain, k=21",P102L,2021-03-05_SNV_P102L,ok,NA,0.3389999999999418,"{""k"":21,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606,""max_distances"":{""NN"":21.5632,""NP"":23.6878,""PN"":18.2528,""PP"":14.4042}}"
twoddpcr_knn_k21_mah_rain,"control-geometry-cleaned kNN plus Mahalanobis rain, k=21",P102L,2021-03-29_SNV_P102L,ok,NA,0.6169999999999618,"{""k"":21,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606,""max_distances"":{""NN"":21.5632,""NP"":23.6878,""PN"":18.2528,""PP"":14.4042}}"
twoddpcr_knn_k21_mah_rain,"control-geometry-cleaned kNN plus Mahalanobis rain, k=21",P102L,2021-04-06_SNV_P102L,ok,NA,0.66599999999994,"{""k"":21,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606,""max_distances"":{""NN"":21.5632,""NP"":23.6878,""PN"":18.2528,""PP"":14.4042}}"
